id_venta,producto,precio,cantidad,fecha_venta,categoria,total_venta,id_campanha,canal,costo,fecha_inicio,fecha_fin,en_campaña
1090,Plancha de vapor,66.15,8.0,2024-01-10,Electrodomésticos,529.2,6,RRSS,4.02,2024-09-24,2024-11-02,False
1090,Plancha de vapor,66.15,8.0,2024-01-10,Electrodomésticos,529.2,66,TV,4.69,2024-10-04,2024-10-23,False
1464,Aspiradora,36.38,5.0,2024-01-10,Electrodomésticos,181.9,40,Email,6.24,2024-06-24,2024-08-12,False
1464,Aspiradora,36.38,5.0,2024-01-10,Electrodomésticos,181.9,10,RRSS,7.16,2024-08-19,2024-09-19,False
1464,Aspiradora,36.38,5.0,2024-01-10,Electrodomésticos,181.9,70,TV,3.06,2024-12-13,2024-12-29,False
1933,Microondas,46.05,6.0,2024-01-10,Electrodomésticos,276.29999999999995,56,Email,4.94,2024-08-06,2024-08-25,False
1933,Microondas,46.05,6.0,2024-01-10,Electrodomésticos,276.29999999999995,26,RRSS,5.0,2024-09-25,2024-10-14,False
1933,Microondas,46.05,6.0,2024-01-10,Electrodomésticos,276.29999999999995,86,TV,4.25,2024-09-25,2024-11-15,False
308,Rincón de plantas,31.7,11.0,2024-01-11,Decoración,348.7,38,Email,5.76,2024-06-14,2024-07-15,False
308,Rincón de plantas,31.7,11.0,2024-01-11,Decoración,348.7,8,RRSS,4.88,2024-08-03,2024-08-18,False
308,Rincón de plantas,31.7,11.0,2024-01-11,Decoración,348.7,68,TV,5.81,2024-12-17,2025-02-14,False
718,Rincón de plantas,29.88,8.0,2024-01-11,Decoración,239.04,38,Email,5.76,2024-06-14,2024-07-15,False
718,Rincón de plantas,29.88,8.0,2024-01-11,Decoración,239.04,8,RRSS,4.88,2024-08-03,2024-08-18,False
718,Rincón de plantas,29.88,8.0,2024-01-11,Decoración,239.04,68,TV,5.81,2024-12-17,2025-02-14,False
804,Jarrón decorativo,87.84,7.0,2024-01-11,Decoración,614.88,15,RRSS,4.65,2024-05-09,2024-06-13,False
804,Jarrón decorativo,87.84,7.0,2024-01-11,Decoración,614.88,45,Email,4.52,2024-06-05,2024-07-31,False
804,Jarrón decorativo,87.84,7.0,2024-01-11,Decoración,614.88,75,TV,4.1,2024-11-03,2024-12-25,False
963,Espejo decorativo,32.34,5.0,2024-01-11,Decoración,161.70000000000002,83,TV,5.24,2024-05-31,2024-07-08,False
963,Espejo decorativo,32.34,5.0,2024-01-11,Decoración,161.70000000000002,53,Email,4.9,2024-07-17,2024-08-01,False
963,Espejo decorativo,32.34,5.0,2024-01-11,Decoración,161.70000000000002,23,RRSS,4.75,2024-08-28,2024-10-17,False
1167,Horno eléctrico,119.7,6.0,2024-01-11,Electrodomésticos,718.2,35,Email,5.65,2024-07-31,2024-09-29,False
1167,Horno eléctrico,119.7,6.0,2024-01-11,Electrodomésticos,718.2,5,RRSS,5.16,2024-08-22,2024-10-17,False
1167,Horno eléctrico,119.7,6.0,2024-01-11,Electrodomésticos,718.2,65,TV,3.08,2024-10-23,2024-12-11,False
1234,Aspiradora,36.89,7.0,2024-01-11,Electrodomésticos,258.23,40,Email,6.24,2024-06-24,2024-08-12,False
1234,Aspiradora,36.89,7.0,2024-01-11,Electrodomésticos,258.23,10,RRSS,7.16,2024-08-19,2024-09-19,False
1234,Aspiradora,36.89,7.0,2024-01-11,Electrodomésticos,258.23,70,TV,3.06,2024-12-13,2024-12-29,False
1319,Batidora,79.98,12.0,2024-01-11,Electrodomésticos,959.76,57,Email,4.48,2024-04-10,2024-06-08,False
1319,Batidora,79.98,12.0,2024-01-11,Electrodomésticos,959.76,87,TV,6.28,2024-08-27,2024-10-11,False
1319,Batidora,79.98,12.0,2024-01-11,Electrodomésticos,959.76,27,RRSS,4.52,2024-11-01,2024-12-08,False
1885,Lavadora,120.75,10.0,2024-01-11,Electrodomésticos,1207.5,46,Email,3.63,2024-05-12,2024-05-29,False
1885,Lavadora,120.75,10.0,2024-01-11,Electrodomésticos,1207.5,76,TV,4.66,2024-05-26,2024-07-02,False
1885,Lavadora,120.75,10.0,2024-01-11,Electrodomésticos,1207.5,16,RRSS,3.56,2024-08-14,2024-09-20,False
2268,SmartWatch,48.45,2.0,2024-01-11,Electrónica,96.9,85,TV,5.07,2024-04-01,2024-05-05,False
2268,SmartWatch,48.45,2.0,2024-01-11,Electrónica,96.9,55,Email,4.59,2024-10-13,2024-12-06,False
2268,SmartWatch,48.45,2.0,2024-01-11,Electrónica,96.9,25,RRSS,4.84,2024-11-23,2024-12-29,False
2325,Auriculares,117.43,11.0,2024-01-11,Electrónica,1291.73,47,Email,4.19,2024-06-02,2024-07-22,False
2325,Auriculares,117.43,11.0,2024-01-11,Electrónica,1291.73,17,RRSS,6.06,2024-07-15,2024-08-15,False
2325,Auriculares,117.43,11.0,2024-01-11,Electrónica,1291.73,77,TV,4.99,2024-11-11,2024-12-06,False
2761,Parlantes Bluetooth,29.89,9.0,2024-01-11,Electrónica,269.01,84,TV,4.42,2024-04-17,2024-05-05,False
2761,Parlantes Bluetooth,29.89,9.0,2024-01-11,Electrónica,269.01,54,Email,2.95,2024-08-09,2024-09-22,False
2761,Parlantes Bluetooth,29.89,9.0,2024-01-11,Electrónica,269.01,24,RRSS,6.0,2024-09-22,2024-10-26,False
243,Espejo decorativo,55.61,1.0,2024-01-12,Decoración,55.61,83,TV,5.24,2024-05-31,2024-07-08,False
243,Espejo decorativo,55.61,1.0,2024-01-12,Decoración,55.61,53,Email,4.9,2024-07-17,2024-08-01,False
243,Espejo decorativo,55.61,1.0,2024-01-12,Decoración,55.61,23,RRSS,4.75,2024-08-28,2024-10-17,False
1441,Freidora eléctrica,52.57,11.0,2024-01-12,Electrodomésticos,578.27,71,TV,4.37,2024-06-05,2024-07-24,False
1441,Freidora eléctrica,52.57,11.0,2024-01-12,Electrodomésticos,578.27,41,Email,3.92,2024-11-23,2025-01-01,False
1441,Freidora eléctrica,52.57,11.0,2024-01-12,Electrodomésticos,578.27,11,RRSS,5.27,2024-12-29,2025-01-21,False
2428,SmartWatch,115.0,10.0,2024-01-12,Electrónica,1150.0,85,TV,5.07,2024-04-01,2024-05-05,False
2428,SmartWatch,115.0,10.0,2024-01-12,Electrónica,1150.0,55,Email,4.59,2024-10-13,2024-12-06,False
2428,SmartWatch,115.0,10.0,2024-01-12,Electrónica,1150.0,25,RRSS,4.84,2024-11-23,2024-12-29,False
2583,Smartphone,67.93,10.0,2024-01-12,Electrónica,679.3000000000001,21,RRSS,6.37,2024-03-29,2024-05-16,False
2583,Smartphone,67.93,10.0,2024-01-12,Electrónica,679.3000000000001,51,Email,4.65,2024-05-28,2024-06-15,False
2583,Smartphone,67.93,10.0,2024-01-12,Electrónica,679.3000000000001,81,TV,4.78,2024-09-28,2024-10-24,False
2980,Consola de videojuegos,110.6,12.0,2024-01-12,Electrónica,1327.1999999999998,50,Email,4.97,2024-05-03,2024-05-28,False
2980,Consola de videojuegos,110.6,12.0,2024-01-12,Electrónica,1327.1999999999998,20,RRSS,3.16,2024-07-15,2024-08-03,False
2980,Consola de videojuegos,110.6,12.0,2024-01-12,Electrónica,1327.1999999999998,80,TV,4.64,2024-11-01,2024-11-20,False
88,Rincón de plantas,109.33,9.0,2024-01-13,Decoración,983.97,38,Email,5.76,2024-06-14,2024-07-15,False
88,Rincón de plantas,109.33,9.0,2024-01-13,Decoración,983.97,8,RRSS,4.88,2024-08-03,2024-08-18,False
88,Rincón de plantas,109.33,9.0,2024-01-13,Decoración,983.97,68,TV,5.81,2024-12-17,2025-02-14,False
501,Lámpara de mesa,35.2,6.0,2024-01-13,Decoración,211.20000000000002,32,Email,5.54,2024-03-28,2024-04-20,False
501,Lámpara de mesa,35.2,6.0,2024-01-13,Decoración,211.20000000000002,2,RRSS,5.88,2024-05-30,2024-06-29,False
501,Lámpara de mesa,35.2,6.0,2024-01-13,Decoración,211.20000000000002,62,TV,4.51,2024-08-26,2024-10-07,False
507,Elementos de cerámica,111.1,1.0,2024-01-13,Decoración,111.1,22,RRSS,5.44,2024-06-26,2024-07-15,False
507,Elementos de cerámica,111.1,1.0,2024-01-13,Decoración,111.1,82,TV,5.69,2024-09-08,2024-10-12,False
507,Elementos de cerámica,111.1,1.0,2024-01-13,Decoración,111.1,52,Email,5.74,2024-09-09,2024-09-30,False
669,Lámpara de mesa,96.79,5.0,2024-01-13,Decoración,483.95000000000005,32,Email,5.54,2024-03-28,2024-04-20,False
669,Lámpara de mesa,96.79,5.0,2024-01-13,Decoración,483.95000000000005,2,RRSS,5.88,2024-05-30,2024-06-29,False
669,Lámpara de mesa,96.79,5.0,2024-01-13,Decoración,483.95000000000005,62,TV,4.51,2024-08-26,2024-10-07,False
987,Elementos de cerámica,102.62,3.0,2024-01-13,Decoración,307.86,22,RRSS,5.44,2024-06-26,2024-07-15,False
987,Elementos de cerámica,102.62,3.0,2024-01-13,Decoración,307.86,82,TV,5.69,2024-09-08,2024-10-12,False
987,Elementos de cerámica,102.62,3.0,2024-01-13,Decoración,307.86,52,Email,5.74,2024-09-09,2024-09-30,False
1548,Cafetera,35.73,12.0,2024-01-13,Electrodomésticos,428.76,49,Email,5.2,2024-06-20,2024-07-22,False
1548,Cafetera,35.73,12.0,2024-01-13,Electrodomésticos,428.76,79,TV,7.26,2024-08-13,2024-10-11,False
1548,Cafetera,35.73,12.0,2024-01-13,Electrodomésticos,428.76,19,RRSS,5.7,2024-08-19,2024-09-15,False
2822,Televisor,57.34,1.0,2024-01-13,Electrónica,57.34,29,RRSS,3.96,2024-05-17,2024-06-28,False
2822,Televisor,57.34,1.0,2024-01-13,Electrónica,57.34,59,Email,4.19,2024-11-20,2025-01-19,False
2822,Televisor,57.34,1.0,2024-01-13,Electrónica,57.34,89,TV,4.98,2024-12-13,2025-02-08,False
2924,Tablet,32.3,1.0,2024-01-13,Electrónica,32.3,12,RRSS,3.4,2024-03-26,2024-05-13,False
2924,Tablet,32.3,1.0,2024-01-13,Electrónica,32.3,72,TV,4.9,2024-07-08,2024-09-03,False
2924,Tablet,32.3,1.0,2024-01-13,Electrónica,32.3,42,Email,4.42,2024-07-14,2024-09-03,False
20,Adorno de pared,90.21,2.0,2024-01-14,Decoración,180.42,74,TV,4.81,2024-03-20,2024-05-03,False
20,Adorno de pared,90.21,2.0,2024-01-14,Decoración,180.42,44,Email,5.08,2024-04-13,2024-05-10,False
20,Adorno de pared,90.21,2.0,2024-01-14,Decoración,180.42,14,RRSS,4.16,2024-10-22,2024-12-21,False
53,Espejo decorativo,115.45,7.0,2024-01-14,Decoración,808.15,83,TV,5.24,2024-05-31,2024-07-08,False
53,Espejo decorativo,115.45,7.0,2024-01-14,Decoración,808.15,53,Email,4.9,2024-07-17,2024-08-01,False
53,Espejo decorativo,115.45,7.0,2024-01-14,Decoración,808.15,23,RRSS,4.75,2024-08-28,2024-10-17,False
608,Rincón de plantas,64.67,10.0,2024-01-14,Decoración,646.7,38,Email,5.76,2024-06-14,2024-07-15,False
608,Rincón de plantas,64.67,10.0,2024-01-14,Decoración,646.7,8,RRSS,4.88,2024-08-03,2024-08-18,False
608,Rincón de plantas,64.67,10.0,2024-01-14,Decoración,646.7,68,TV,5.81,2024-12-17,2025-02-14,False
993,Espejo decorativo,98.26,1.0,2024-01-14,Decoración,98.26,83,TV,5.24,2024-05-31,2024-07-08,False
993,Espejo decorativo,98.26,1.0,2024-01-14,Decoración,98.26,53,Email,4.9,2024-07-17,2024-08-01,False
993,Espejo decorativo,98.26,1.0,2024-01-14,Decoración,98.26,23,RRSS,4.75,2024-08-28,2024-10-17,False
1065,Lavadora,43.98,6.0,2024-01-14,Electrodomésticos,263.88,46,Email,3.63,2024-05-12,2024-05-29,False
1065,Lavadora,43.98,6.0,2024-01-14,Electrodomésticos,263.88,76,TV,4.66,2024-05-26,2024-07-02,False
1065,Lavadora,43.98,6.0,2024-01-14,Electrodomésticos,263.88,16,RRSS,3.56,2024-08-14,2024-09-20,False
1599,Batidora,96.78,12.0,2024-01-14,Electrodomésticos,1161.3600000000001,57,Email,4.48,2024-04-10,2024-06-08,False
1599,Batidora,96.78,12.0,2024-01-14,Electrodomésticos,1161.3600000000001,87,TV,6.28,2024-08-27,2024-10-11,False
1599,Batidora,96.78,12.0,2024-01-14,Electrodomésticos,1161.3600000000001,27,RRSS,4.52,2024-11-01,2024-12-08,False
1638,Cafetera,123.96,9.0,2024-01-14,Electrodomésticos,1115.6399999999999,49,Email,5.2,2024-06-20,2024-07-22,False
1638,Cafetera,123.96,9.0,2024-01-14,Electrodomésticos,1115.6399999999999,79,TV,7.26,2024-08-13,2024-10-11,False
1638,Cafetera,123.96,9.0,2024-01-14,Electrodomésticos,1115.6399999999999,19,RRSS,5.7,2024-08-19,2024-09-15,False
1685,Lavadora,84.8,3.0,2024-01-14,Electrodomésticos,254.39999999999998,46,Email,3.63,2024-05-12,2024-05-29,False
1685,Lavadora,84.8,3.0,2024-01-14,Electrodomésticos,254.39999999999998,76,TV,4.66,2024-05-26,2024-07-02,False
1685,Lavadora,84.8,3.0,2024-01-14,Electrodomésticos,254.39999999999998,16,RRSS,3.56,2024-08-14,2024-09-20,False
2685,Auriculares,27.36,10.0,2024-01-14,Electrónica,273.6,47,Email,4.19,2024-06-02,2024-07-22,False
2685,Auriculares,27.36,10.0,2024-01-14,Electrónica,273.6,17,RRSS,6.06,2024-07-15,2024-08-15,False
2685,Auriculares,27.36,10.0,2024-01-14,Electrónica,273.6,77,TV,4.99,2024-11-11,2024-12-06,False
169,Lámpara de mesa,76.32,9.0,2024-01-15,Decoración,686.8799999999999,32,Email,5.54,2024-03-28,2024-04-20,False
169,Lámpara de mesa,76.32,9.0,2024-01-15,Decoración,686.8799999999999,2,RRSS,5.88,2024-05-30,2024-06-29,False
169,Lámpara de mesa,76.32,9.0,2024-01-15,Decoración,686.8799999999999,62,TV,4.51,2024-08-26,2024-10-07,False
236,Cortinas,118.69,9.0,2024-01-15,Decoración,1068.21,43,Email,5.67,2024-05-02,2024-06-17,False
236,Cortinas,118.69,9.0,2024-01-15,Decoración,1068.21,73,TV,6.47,2024-08-17,2024-09-26,False
236,Cortinas,118.69,9.0,2024-01-15,Decoración,1068.21,13,RRSS,5.22,2024-09-16,2024-10-15,False
260,Adorno de pared,101.48,9.0,2024-01-15,Decoración,913.32,74,TV,4.81,2024-03-20,2024-05-03,False
260,Adorno de pared,101.48,9.0,2024-01-15,Decoración,913.32,44,Email,5.08,2024-04-13,2024-05-10,False
260,Adorno de pared,101.48,9.0,2024-01-15,Decoración,913.32,14,RRSS,4.16,2024-10-22,2024-12-21,False
977,Elementos de cerámica,74.35,5.0,2024-01-15,Decoración,371.75,22,RRSS,5.44,2024-06-26,2024-07-15,False
977,Elementos de cerámica,74.35,5.0,2024-01-15,Decoración,371.75,82,TV,5.69,2024-09-08,2024-10-12,False
977,Elementos de cerámica,74.35,5.0,2024-01-15,Decoración,371.75,52,Email,5.74,2024-09-09,2024-09-30,False
1271,Freidora eléctrica,119.46,2.0,2024-01-15,Electrodomésticos,238.92,71,TV,4.37,2024-06-05,2024-07-24,False
1271,Freidora eléctrica,119.46,2.0,2024-01-15,Electrodomésticos,238.92,41,Email,3.92,2024-11-23,2025-01-01,False
1271,Freidora eléctrica,119.46,2.0,2024-01-15,Electrodomésticos,238.92,11,RRSS,5.27,2024-12-29,2025-01-21,False
2098,SmartWatch,75.65,5.0,2024-01-15,Electrónica,378.25,85,TV,5.07,2024-04-01,2024-05-05,False
2098,SmartWatch,75.65,5.0,2024-01-15,Electrónica,378.25,55,Email,4.59,2024-10-13,2024-12-06,False
2098,SmartWatch,75.65,5.0,2024-01-15,Electrónica,378.25,25,RRSS,4.84,2024-11-23,2024-12-29,False
2196,Laptop,31.69,1.0,2024-01-15,Electrónica,31.69,60,Email,4.89,2024-09-28,2024-10-27,False
2196,Laptop,31.69,1.0,2024-01-15,Electrónica,31.69,30,RRSS,4.68,2024-10-23,2024-11-24,False
2196,Laptop,31.69,1.0,2024-01-15,Electrónica,31.69,90,TV,5.62,2024-11-16,2025-01-13,False
2590,Consola de videojuegos,99.14,6.0,2024-01-15,Electrónica,594.84,50,Email,4.97,2024-05-03,2024-05-28,False
2590,Consola de videojuegos,99.14,6.0,2024-01-15,Electrónica,594.84,20,RRSS,3.16,2024-07-15,2024-08-03,False
2590,Consola de videojuegos,99.14,6.0,2024-01-15,Electrónica,594.84,80,TV,4.64,2024-11-01,2024-11-20,False
2788,SmartWatch,30.38,8.0,2024-01-15,Electrónica,243.04,85,TV,5.07,2024-04-01,2024-05-05,False
2788,SmartWatch,30.38,8.0,2024-01-15,Electrónica,243.04,55,Email,4.59,2024-10-13,2024-12-06,False
2788,SmartWatch,30.38,8.0,2024-01-15,Electrónica,243.04,25,RRSS,4.84,2024-11-23,2024-12-29,False
2803,Smartphone,95.73,5.0,2024-01-15,Electrónica,478.65000000000003,21,RRSS,6.37,2024-03-29,2024-05-16,False
2803,Smartphone,95.73,5.0,2024-01-15,Electrónica,478.65000000000003,51,Email,4.65,2024-05-28,2024-06-15,False
2803,Smartphone,95.73,5.0,2024-01-15,Electrónica,478.65000000000003,81,TV,4.78,2024-09-28,2024-10-24,False
2874,Tablet,117.47,2.0,2024-01-15,Electrónica,234.94,12,RRSS,3.4,2024-03-26,2024-05-13,False
2874,Tablet,117.47,2.0,2024-01-15,Electrónica,234.94,72,TV,4.9,2024-07-08,2024-09-03,False
2874,Tablet,117.47,2.0,2024-01-15,Electrónica,234.94,42,Email,4.42,2024-07-14,2024-09-03,False
113,Espejo decorativo,75.93,10.0,2024-01-16,Decoración,759.3000000000001,83,TV,5.24,2024-05-31,2024-07-08,False
113,Espejo decorativo,75.93,10.0,2024-01-16,Decoración,759.3000000000001,53,Email,4.9,2024-07-17,2024-08-01,False
113,Espejo decorativo,75.93,10.0,2024-01-16,Decoración,759.3000000000001,23,RRSS,4.75,2024-08-28,2024-10-17,False
503,Espejo decorativo,101.91,3.0,2024-01-16,Decoración,305.73,83,TV,5.24,2024-05-31,2024-07-08,False
503,Espejo decorativo,101.91,3.0,2024-01-16,Decoración,305.73,53,Email,4.9,2024-07-17,2024-08-01,False
503,Espejo decorativo,101.91,3.0,2024-01-16,Decoración,305.73,23,RRSS,4.75,2024-08-28,2024-10-17,False
832,Cuadro decorativo,30.59,1.0,2024-01-16,Decoración,30.59,1,RRSS,5.27,2024-04-27,2024-06-04,False
832,Cuadro decorativo,30.59,1.0,2024-01-16,Decoración,30.59,31,Email,5.28,2024-08-15,2024-09-12,False
832,Cuadro decorativo,30.59,1.0,2024-01-16,Decoración,30.59,61,TV,5.3,2024-11-05,2024-12-23,False
962,Cuadro decorativo,40.97,11.0,2024-01-16,Decoración,450.66999999999996,1,RRSS,5.27,2024-04-27,2024-06-04,False
962,Cuadro decorativo,40.97,11.0,2024-01-16,Decoración,450.66999999999996,31,Email,5.28,2024-08-15,2024-09-12,False
962,Cuadro decorativo,40.97,11.0,2024-01-16,Decoración,450.66999999999996,61,TV,5.3,2024-11-05,2024-12-23,False
1250,Plancha de vapor,98.55,6.0,2024-01-16,Electrodomésticos,591.3,36,Email,5.41,2024-04-02,2024-06-01,False
1250,Plancha de vapor,98.55,6.0,2024-01-16,Electrodomésticos,591.3,6,RRSS,4.02,2024-09-24,2024-11-02,False
1250,Plancha de vapor,98.55,6.0,2024-01-16,Electrodomésticos,591.3,66,TV,4.69,2024-10-04,2024-10-23,False
1431,Freidora eléctrica,83.95,8.0,2024-01-16,Electrodomésticos,671.6,71,TV,4.37,2024-06-05,2024-07-24,False
1431,Freidora eléctrica,83.95,8.0,2024-01-16,Electrodomésticos,671.6,41,Email,3.92,2024-11-23,2025-01-01,False
1431,Freidora eléctrica,83.95,8.0,2024-01-16,Electrodomésticos,671.6,11,RRSS,5.27,2024-12-29,2025-01-21,False
1920,Plancha de vapor,86.65,6.0,2024-01-16,Electrodomésticos,519.9000000000001,36,Email,5.41,2024-04-02,2024-06-01,False
1920,Plancha de vapor,86.65,6.0,2024-01-16,Electrodomésticos,519.9000000000001,6,RRSS,4.02,2024-09-24,2024-11-02,False
1920,Plancha de vapor,86.65,6.0,2024-01-16,Electrodomésticos,519.9000000000001,66,TV,4.69,2024-10-04,2024-10-23,False
2129,Proyector,107.98,6.0,2024-01-16,Electrónica,647.88,67,TV,3.68,2024-05-22,2024-07-12,False
2129,Proyector,107.98,6.0,2024-01-16,Electrónica,647.88,37,Email,3.22,2024-07-06,2024-07-26,False
2129,Proyector,107.98,6.0,2024-01-16,Electrónica,647.88,7,RRSS,5.57,2024-07-30,2024-08-16,False
2220,Consola de videojuegos,31.57,1.0,2024-01-16,Electrónica,31.57,50,Email,4.97,2024-05-03,2024-05-28,False
2220,Consola de videojuegos,31.57,1.0,2024-01-16,Electrónica,31.57,20,RRSS,3.16,2024-07-15,2024-08-03,False
2220,Consola de videojuegos,31.57,1.0,2024-01-16,Electrónica,31.57,80,TV,4.64,2024-11-01,2024-11-20,False
2477,Cámara digital,38.37,9.0,2024-01-16,Electrónica,345.33,18,RRSS,5.46,2024-07-16,2024-09-13,False
2477,Cámara digital,38.37,9.0,2024-01-16,Electrónica,345.33,78,TV,4.1,2024-08-02,2024-09-20,False
2477,Cámara digital,38.37,9.0,2024-01-16,Electrónica,345.33,48,Email,6.84,2024-10-31,2024-12-09,False
2789,Proyector,115.19,11.0,2024-01-16,Electrónica,1267.09,67,TV,3.68,2024-05-22,2024-07-12,False
2789,Proyector,115.19,11.0,2024-01-16,Electrónica,1267.09,37,Email,3.22,2024-07-06,2024-07-26,False
2789,Proyector,115.19,11.0,2024-01-16,Electrónica,1267.09,7,RRSS,5.57,2024-07-30,2024-08-16,False
2935,Auriculares,80.29,2.0,2024-01-16,Electrónica,160.58,47,Email,4.19,2024-06-02,2024-07-22,False
2935,Auriculares,80.29,2.0,2024-01-16,Electrónica,160.58,17,RRSS,6.06,2024-07-15,2024-08-15,False
2935,Auriculares,80.29,2.0,2024-01-16,Electrónica,160.58,77,TV,4.99,2024-11-11,2024-12-06,False
131,Lámpara de mesa,58.32,10.0,2024-01-17,Decoración,583.2,32,Email,5.54,2024-03-28,2024-04-20,False
131,Lámpara de mesa,58.32,10.0,2024-01-17,Decoración,583.2,2,RRSS,5.88,2024-05-30,2024-06-29,False
131,Lámpara de mesa,58.32,10.0,2024-01-17,Decoración,583.2,62,TV,4.51,2024-08-26,2024-10-07,False
178,Rincón de plantas,81.5,1.0,2024-01-17,Decoración,81.5,38,Email,5.76,2024-06-14,2024-07-15,False
178,Rincón de plantas,81.5,1.0,2024-01-17,Decoración,81.5,8,RRSS,4.88,2024-08-03,2024-08-18,False
178,Rincón de plantas,81.5,1.0,2024-01-17,Decoración,81.5,68,TV,5.81,2024-12-17,2025-02-14,False
368,Rincón de plantas,87.4,9.0,2024-01-17,Decoración,786.6,38,Email,5.76,2024-06-14,2024-07-15,False
368,Rincón de plantas,87.4,9.0,2024-01-17,Decoración,786.6,8,RRSS,4.88,2024-08-03,2024-08-18,False
368,Rincón de plantas,87.4,9.0,2024-01-17,Decoración,786.6,68,TV,5.81,2024-12-17,2025-02-14,False
627,Elementos de cerámica,,,2024-01-17,Decoración,,22,RRSS,5.44,2024-06-26,2024-07-15,False
627,Elementos de cerámica,,,2024-01-17,Decoración,,82,TV,5.69,2024-09-08,2024-10-12,False
627,Elementos de cerámica,,,2024-01-17,Decoración,,52,Email,5.74,2024-09-09,2024-09-30,False
684,Jarrón decorativo,106.89,6.0,2024-01-17,Decoración,641.34,15,RRSS,4.65,2024-05-09,2024-06-13,False
684,Jarrón decorativo,106.89,6.0,2024-01-17,Decoración,641.34,45,Email,4.52,2024-06-05,2024-07-31,False
684,Jarrón decorativo,106.89,6.0,2024-01-17,Decoración,641.34,75,TV,4.1,2024-11-03,2024-12-25,False
1750,Plancha de vapor,94.53,2.0,2024-01-17,Electrodomésticos,189.06,36,Email,5.41,2024-04-02,2024-06-01,False
1750,Plancha de vapor,94.53,2.0,2024-01-17,Electrodomésticos,189.06,6,RRSS,4.02,2024-09-24,2024-11-02,False
1750,Plancha de vapor,94.53,2.0,2024-01-17,Electrodomésticos,189.06,66,TV,4.69,2024-10-04,2024-10-23,False
2171,Parlantes Bluetooth,,,2024-01-17,Electrónica,,84,TV,4.42,2024-04-17,2024-05-05,False
2171,Parlantes Bluetooth,,,2024-01-17,Electrónica,,54,Email,2.95,2024-08-09,2024-09-22,False
2171,Parlantes Bluetooth,,,2024-01-17,Electrónica,,24,RRSS,6.0,2024-09-22,2024-10-26,False
2284,Tablet,69.35,4.0,2024-01-17,Electrónica,277.4,12,RRSS,3.4,2024-03-26,2024-05-13,False
2284,Tablet,69.35,4.0,2024-01-17,Electrónica,277.4,72,TV,4.9,2024-07-08,2024-09-03,False
2284,Tablet,69.35,4.0,2024-01-17,Electrónica,277.4,42,Email,4.42,2024-07-14,2024-09-03,False
2402,Televisor,117.53,9.0,2024-01-17,Electrónica,1057.77,29,RRSS,3.96,2024-05-17,2024-06-28,False
2402,Televisor,117.53,9.0,2024-01-17,Electrónica,1057.77,59,Email,4.19,2024-11-20,2025-01-19,False
2402,Televisor,117.53,9.0,2024-01-17,Electrónica,1057.77,89,TV,4.98,2024-12-13,2025-02-08,False
2698,SmartWatch,76.47,7.0,2024-01-17,Electrónica,535.29,85,TV,5.07,2024-04-01,2024-05-05,False
2698,SmartWatch,76.47,7.0,2024-01-17,Electrónica,535.29,55,Email,4.59,2024-10-13,2024-12-06,False
2698,SmartWatch,76.47,7.0,2024-01-17,Electrónica,535.29,25,RRSS,4.84,2024-11-23,2024-12-29,False
430,Adorno de pared,81.76,5.0,2024-01-18,Decoración,408.8,74,TV,4.81,2024-03-20,2024-05-03,False
430,Adorno de pared,81.76,5.0,2024-01-18,Decoración,408.8,44,Email,5.08,2024-04-13,2024-05-10,False
430,Adorno de pared,81.76,5.0,2024-01-18,Decoración,408.8,14,RRSS,4.16,2024-10-22,2024-12-21,False
